0.0000,0.1000
0.0050,0.8000
0.0100,3.4000
0.0100,5.1000
0.0150,7.6000
0.0200,11.4000
0.0250,15.4000
0.0300,16.7000
0.0350,18.2000
0.0400,18.5000
0.0450,18.6000
0.0500,19.1000
0.0550,20.0000
0.0600,20.7000
0.0700,22.1000
0.0850,21.6000
0.0900,22.4000
0.0950,22.6000
0.0950,22.5000
0.1000,23.2000
0.1050,23.7000
0.1050,24.0000
0.1100,24.3000
0.1150,24.6000
0.1150,24.7000
0.1200,25.0000
0.1250,25.3000
0.1350,25.2000
0.1450,25.7000
0.1550,25.4000
0.1650,26.5000
0.1700,27.1000
0.1700,27.3000
0.1750,27.5000
0.1750,27.6000
0.1800,27.6000
0.1850,27.6000
0.1850,27.7000
0.1900,28.0000
0.1950,28.4000
0.1950,28.5000
0.2000,28.5000
0.2050,28.7000
0.2100,29.1000
0.2100,28.9000
0.2150,28.9000
0.2200,29.0000
0.2250,28.8000
0.2300,29.0000
0.2350,29.4000
0.2400,29.9000
0.2400,30.5000
0.2450,30.9000
0.2500,31.4000
0.2550,31.9000
0.2600,32.0000
0.2650,32.6000
0.2750,33.0000
0.2800,33.0000
0.2900,33.2000
0.3000,33.4000
0.3050,33.5000
0.3100,33.8000
0.3150,34.1000
0.3150,34.4000
0.3200,34.6000
0.3250,34.9000
0.3350,34.9000
0.3350,35.3000
0.3400,35.5000
0.3450,35.4000
0.3450,35.5000
0.3500,35.7000
0.3550,35.8000
0.3550,36.0000
0.3600,36.2000
0.3600,36.3000
0.3650,36.5000
0.3750,36.5000
0.3800,37.3000
0.3850,37.6000
0.3900,37.7000
0.4000,38.1000
0.4050,38.9000
0.4150,39.6000
0.4250,40.4000
0.4350,41.4000
0.4450,42.1000
0.4500,42.3000
0.4600,42.4000
0.4650,42.7000
0.4700,43.0000
0.4750,43.5000
0.4850,43.8000
0.4900,45.4000
0.4950,47.0000
0.5000,47.6000
0.5050,47.9000
0.5100,48.1000
0.5150,48.1000
0.5250,48.2000
0.5300,48.1000
0.5350,48.3000
0.5450,48.2000
0.5550,48.4000
0.5650,48.5000
0.5700,48.6000
0.5800,48.6000
0.5800,48.6000
0.5850,48.7000
0.5950,48.8000
0.6000,48.7000
0.6000,48.8000
0.6050,48.9000
0.6150,48.9000
0.6200,49.0000
0.6300,48.6000
0.6400,47.6000
0.6450,47.1000
0.6500,46.6000
0.6600,46.4000
0.6650,46.3000
0.6700,46.1000
0.6800,45.7000
0.6850,45.0000
0.6950,44.3000
0.7000,44.0000
0.7100,43.8000
0.7200,43.5000
0.7300,43.2000
0.7350,42.9000
0.7450,42.2000
0.7550,41.6000
0.7600,41.4000
0.7650,41.3000
0.7700,41.3000
0.7750,40.7000
0.7800,40.4000
0.7800,40.4000
0.7850,40.5000
0.7900,40.7000
0.7950,40.6000
0.8000,40.4000
0.8050,40.1000
0.8100,39.8000
0.8150,39.8000
0.8200,39.7000
0.8250,39.4000
0.8300,39.6000
0.8350,39.6000
0.8450,39.3000
0.8500,39.4000
0.8500,39.6000
0.8550,39.6000
0.8600,39.5000
0.8600,39.5000
0.8650,39.5000
0.8700,39.2000
0.8750,39.2000
0.8750,39.2000
0.8800,39.1000
0.8850,38.9000
0.8900,38.7000
0.8900,38.8000
0.8950,38.7000
0.9000,39.1000
0.9050,39.7000
0.9050,41.5000
0.9100,37.5000
0.9150,37.4000
0.9200,35.7000
0.9250,35.4000
0.9300,34.9000
0.9300,34.8000
0.9350,34.6000
0.9400,34.4000
0.9450,34.3000
0.9500,34.5000
0.9550,34.6000
0.9600,34.6000
0.9650,34.8000
0.9700,35.0000
0.9750,34.9000
0.9800,34.8000
0.9850,34.7000
0.9900,34.5000
1.0000,34.5000
1.0050,34.5000
1.0100,34.5000
1.0150,34.7000
1.0200,34.7000
1.0250,34.7000
1.0300,34.6000
1.0350,34.6000
1.0350,34.9000
1.0400,35.0000
1.0450,35.0000
1.0500,34.9000
1.0550,34.5000
1.0600,34.9000
1.0650,35.1000
1.0700,34.9000
1.0750,34.7000
1.0800,34.7000
1.0850,34.6000
1.0900,34.6000
1.0950,34.7000
1.1000,34.9000
1.1050,35.0000
1.1050,35.2000
1.1100,35.2000
1.1150,35.1000
1.1200,36.0000
1.1200,35.2000
1.1250,35.2000
1.1300,35.4000
1.1300,35.2000
1.1350,34.9000
1.1400,35.3000
1.1450,35.3000
1.1500,35.2000
1.1550,35.1000
1.1550,35.4000
1.1600,35.4000
1.1650,35.2000
1.1700,35.3000
1.1750,35.4000
1.1800,35.6000
1.1850,35.5000
1.1900,35.3000
1.1950,35.3000
1.2000,35.5000
1.2050,35.5000
1.2150,35.1000
1.2200,35.0000
1.2250,35.3000
1.2300,35.4000
1.2350,35.4000
1.2400,35.3000
1.2500,35.3000
1.2550,35.2000
1.2600,35.0000
1.2650,35.2000
1.2700,35.2000
1.2750,35.1000
1.2800,35.2000
1.2850,35.1000
1.2950,34.8000
1.3000,34.8000
1.3050,34.7000
1.3100,34.7000
1.3150,34.6000
1.3150,34.9000
1.3200,34.9000
1.3200,34.9000
1.3250,34.9000
1.3300,34.9000
1.3300,34.9000
1.3400,34.9000
1.3450,34.7000
1.3500,34.5000
1.3550,34.6000
1.3650,34.1000
1.3750,34.6000
1.3800,34.6000
1.3850,34.5000
1.3900,34.5000
1.4000,34.8000
1.4000,35.0000
1.4050,34.9000
1.4100,34.7000
1.4200,34.8000
1.4200,35.1000
1.4250,35.5000
1.4300,35.8000
1.4350,36.0000
1.4400,36.1000
1.4450,36.2000
1.4500,36.0000
1.4550,35.7000
1.4600,35.5000
1.4700,35.6000
1.4750,35.5000
1.4800,35.7000
1.4900,35.6000
1.4950,35.5000
1.5050,35.7000
1.5150,35.8000
1.5200,36.0000
1.5250,36.0000
1.5300,36.2000
1.5350,36.4000
1.5450,36.1000
1.5500,36.1000
1.5550,36.4000
1.5650,36.4000
1.5700,36.4000
1.5750,36.8000
1.5800,37.2000
1.5800,37.4000
1.5850,37.6000
1.5850,37.8000
1.5900,37.8000
1.5900,38.0000
1.5950,38.1000
1.6000,38.0000
1.6050,38.3000
1.6100,38.5000
1.6150,38.7000
1.6200,38.9000
1.6250,39.0000
1.6300,39.1000
1.6350,39.3000
1.6450,39.4000
1.6550,39.3000
1.6650,39.6000
1.6700,39.5000
1.6750,39.6000
1.6800,39.6000
1.6850,39.7000
1.6900,39.9000
1.6900,40.0000
1.6950,40.0000
1.6950,39.9000
1.7000,39.8000
1.7050,39.7000
1.7100,40.4000
1.7150,41.2000
1.7200,41.6000
1.7200,41.9000
1.7250,42.3000
1.7250,42.6000
1.7300,43.0000
1.7350,43.4000
1.7400,43.8000
1.7400,44.3000
1.7450,44.5000
1.7500,45.1000
1.7500,45.6000
1.7550,45.9000
1.7550,46.3000
1.7600,46.5000
1.7600,46.8000
1.7650,47.0000
1.7650,47.2000
1.7650,47.4000
1.7700,47.7000
1.7700,47.9000
1.7750,48.3000
1.7800,48.7000
1.7850,49.3000
1.7900,49.9000
1.7900,50.2000
1.7950,50.6000
1.8000,50.9000
1.8000,51.3000
1.8050,51.6000
1.8100,52.1000
1.8100,52.4000
1.8150,52.7000
1.8150,53.1000
1.8200,53.5000
1.8200,53.9000
1.8250,54.2000
1.8300,54.6000
1.8300,55.0000
1.8350,55.3000
1.8350,55.6000
1.8350,55.7000
1.8400,56.1000
1.8450,56.4000
1.8500,56.9000
1.8550,57.5000
1.8550,58.1000
1.8600,58.5000
1.8650,59.0000
1.8650,59.4000
1.8700,59.6000
1.8750,60.1000
1.8800,60.5000
1.8850,60.8000
1.8900,61.1000
1.8950,61.1000
1.8950,61.3000
1.9000,61.2000
1.9000,61.3000
1.9050,61.3000
1.9050,61.3000
1.9100,61.3000
1.9100,61.3000
1.9150,61.4000
1.9150,61.4000
1.9200,61.4000
1.9250,61.4000
1.9250,61.5000
1.9250,61.5000
1.9300,61.5000
1.9300,61.5000
1.9300,61.6000
1.9350,61.6000
1.9350,61.6000
1.9350,61.6000
1.9350,61.6000
1.9400,61.6000
1.9400,61.6000
1.9400,61.6000
1.9400,61.7000
1.9400,61.7000
1.9450,61.7000
1.9450,61.7000
1.9450,61.8000
1.9500,61.7000
1.9500,61.8000
1.9550,61.8000
1.9550,61.8000
1.9550,61.9000
1.9600,61.9000
1.9600,61.9000
1.9650,61.9000
1.9650,62.0000
1.9700,62.0000
1.9700,62.0000
1.9750,61.9000
1.9750,62.1000
1.9800,62.0000
1.9850,62.0000
1.9850,62.1000
1.9900,62.2000
1.9950,62.1000
2.0000,62.2000
2.0000,62.2000
2.0050,62.2000
2.0050,62.3000
2.0100,62.3000
2.0100,62.3000
2.0100,62.3000
2.0100,62.3000
2.0150,62.3000
2.0150,62.3000
2.0150,62.3000
2.0200,62.4000
2.0200,62.4000
2.0200,62.4000
2.0250,62.4000
2.0250,62.5000
2.0300,62.5000
2.0300,62.5000
2.0350,62.5000
2.0400,62.6000
2.0400,62.6000
2.0450,62.5000
2.0450,62.6000
2.0500,62.7000
2.0500,62.7000
2.0550,62.7000
2.0600,62.7000
2.0600,62.7000
2.0650,62.8000
2.0650,62.8000
2.0700,62.9000
2.0700,62.9000
2.0700,62.9000
2.0750,62.9000
2.0750,62.9000
2.0750,63.0000
2.0800,63.0000
2.0800,63.0000
2.0800,63.0000
2.0800,63.0000
2.0800,63.0000
2.0800,63.0000
2.0800,63.0000
2.0850,63.0000
2.0850,63.0000
2.0850,63.0000
2.0850,63.0000
2.0900,63.1000
2.0900,63.1000
2.0900,63.1000
2.0950,63.1000
2.0950,63.1000
2.1000,63.2000
2.1000,63.3000
2.1050,63.2000
2.1100,63.2000
2.1150,63.4000
2.1150,63.4000
2.1200,63.4000
2.1250,63.4000
2.1300,63.5000
2.1300,63.5000
2.1350,63.5000
2.1400,63.6000
2.1400,63.6000
2.1450,63.7000
2.1500,63.7000
2.1550,63.7000
2.1600,63.8000
2.1700,63.8000
2.1750,63.9000
2.1750,63.9000
2.1800,64.0000
2.1850,64.0000
2.1850,64.0000
2.1850,64.0000
2.1900,64.0000
2.1900,64.1000
2.1950,64.0000
2.1950,64.1000
2.2000,64.1000
2.2000,64.2000
2.2050,64.1000
2.2050,64.1000
2.2100,64.2000
2.2100,64.3000
2.2150,64.3000
2.2150,64.2000
2.2200,64.3000
2.2200,64.3000
2.2250,64.4000
2.2300,64.3000
2.2300,64.4000
2.2350,64.5000
2.2400,64.5000
2.2400,64.5000
2.2450,64.5000
2.2500,64.6000
2.2550,64.7000
2.2650,64.7000
2.2650,64.8000
2.2700,64.8000
2.2700,64.8000
2.2750,64.8000
2.2750,64.9000
2.2800,64.9000
2.2800,64.9000
2.2850,65.0000
2.2900,65.0000
2.2900,65.0000
2.2950,65.0000
2.3000,65.1000
2.3000,65.1000
2.3050,65.2000
2.3050,65.2000
2.3100,65.2000
2.3100,65.2000
2.3150,65.2000
2.3200,65.3000
2.3200,65.4000
2.3250,65.4000
2.3300,65.4000
2.3350,65.5000
2.3450,65.5000
2.3500,65.6000
2.3550,65.6000
2.3600,65.8000
2.3650,65.7000
2.3700,65.8000
2.3750,65.9000
2.3800,65.9000
2.3800,65.9000
2.3800,65.9000
2.3850,65.9000
2.3900,66.0000
2.3900,66.0000
2.3950,66.0000
2.3950,66.1000
2.4000,66.1000
2.4000,66.1000
2.4050,66.1000
2.4050,66.2000
2.4050,66.2000
2.4100,66.3000
2.4100,66.2000
2.4100,66.2000
2.4150,66.2000
2.4150,66.3000
2.4150,66.3000
2.4200,66.3000
2.4250,66.3000
2.4250,66.4000
2.4300,66.4000
2.4300,66.4000
2.4350,66.5000
2.4350,66.5000
2.4400,66.5000
2.4450,66.5000
2.4500,66.6000
2.4500,66.7000
2.4550,66.7000
2.4550,66.7000
2.4600,66.7000
2.4600,66.8000
2.4650,66.8000
2.4700,66.8000
2.4700,66.8000
2.4700,66.9000
2.4700,66.9000
2.4750,66.9000
2.4750,66.9000
2.4800,67.0000
2.4800,67.0000
2.4850,67.0000
2.4850,67.0000
2.4900,67.0000
2.4900,67.1000
2.4950,67.1000
2.4950,67.1000
2.5000,67.2000
2.5000,67.2000
2.5050,67.2000
2.5100,67.2000
2.5150,67.3000
2.5150,67.3000
2.5200,67.3000
2.5250,67.3000
2.5250,67.4000
2.5300,67.5000
2.5350,67.5000
2.5400,67.5000
2.5400,67.5000
2.5450,67.6000
2.5500,67.6000
2.5500,67.6000
2.5550,67.7000
2.5550,67.7000
2.5600,67.7000
2.5600,67.7000
2.5650,67.7000
2.5700,67.8000
2.5750,67.9000
2.5750,67.9000
2.5800,67.9000
2.5800,68.0000
2.5800,68.0000
2.5850,68.0000
2.5850,68.0000
2.5900,68.1000
2.5950,68.2000
2.6000,68.2000
2.6000,68.2000
2.6050,68.2000
2.6100,68.3000
2.6100,68.3000
2.6100,68.3000
2.6150,68.3000
2.6150,68.4000
2.6150,68.3000
2.6150,68.4000
2.6150,68.4000
2.6150,68.4000
2.6150,68.4000
2.6150,68.3000
2.6150,68.4000
2.6200,68.4000
2.6200,68.4000
2.6250,68.4000
2.6250,68.4000
2.6300,68.4000
2.6300,68.4000
2.6350,68.4000
2.6400,68.5000
2.6400,68.5000
2.6450,68.5000
2.6450,68.5000
2.6500,68.6000
2.6500,68.6000
2.6550,68.6000
2.6550,68.7000
2.6550,68.7000
2.6600,68.7000
2.6600,68.7000
2.6600,68.7000
2.6600,68.7000
2.6600,68.8000
2.6600,68.7000
2.6600,68.7000
2.6650,68.8000
2.6650,68.8000
2.6650,68.8000
2.6650,68.8000
2.6700,68.8000
2.6700,68.8000
2.6700,68.8000
2.6700,68.8000
2.6750,68.8000
2.6750,68.9000
2.6800,68.9000
2.6800,69.0000
2.6850,68.9000
2.6850,68.9000
2.6900,69.0000
2.6900,69.0000
2.6950,69.0000
2.6950,69.0000
2.7000,69.1000
2.7050,69.1000
2.7050,69.2000
2.7100,69.2000
2.7150,69.3000
2.7150,69.3000
2.7200,69.3000
2.7250,69.3000
2.7300,69.4000
2.7350,69.5000
2.7400,69.5000
2.7400,69.5000
2.7400,69.5000
2.7450,69.5000
2.7450,69.5000
2.7450,69.5000
2.7500,69.6000
2.7500,69.7000
2.7500,69.7000
2.7550,69.7000
2.7550,69.7000
2.7600,69.7000
2.7650,69.8000
2.7700,69.9000
2.7750,69.9000
2.7800,70.0000
2.7850,70.0000
2.7950,70.1000
2.8000,70.1000
2.8050,70.2000
